source,page_id,page_number,page_content,continuation
101-300.json,f793569f-04c7-447f-93ad-8fc0784c46bd,193,"Low VOLTAGE AIR CIRCUIT BREAKER TEST REPORT Customer: GE Healthcare Date: 4/27/17 Address: 3000 N. Grandview Blvd. - Waukesha, WI 53188 Work Order: 13316 Owner: Same as above Temperature: 23 °C Address: Humidity: 31 % Location: USS-4B Identification: Capacitor Bank Nameplate Information Manufacturer: General Electric Type: Power Circuit Breaker Model: AKU Serial Number: 245A9097-206-20 Catalog Number: AKU-3A-25 Voltage Rating: 600 Frame Ampere Rating: 600 Interrupting kA Rating: 200 Tripping Voltage: N/A Charging Voltage: N/A Closing Voltage: N/A Shunt Trip Voltage Rating: N/A Trip Unit Information Manufacturer: General Electric Trip Module Ampere Rating: 600 Type Sensing: Static Type: Micro VersaTrip Plus Model: RMS-9 Catalog Number: AK050C3F1606 Plug Ampere Rating: 600 Sensor (CT) Ampere Rating: 600 Trip Unit Settings Element Ranges As Found As Left As Tested Long Time Element Settings Long Time Pick Up: 0.5 - 1.1 0.85 0.85 1 Long Time Delay: 1 4 2 2 2 Short Time Element Settings Short Time Pick Up: 1.5 9 9 9 3 Short Time Delay: 1 3 1 1 3 I T: In / Out Out Out Out Ground Fault Element Settings Ground Fault Pick Up: 0.2 - 0.6 0.6 0.6 0.2 Ground Fault Delay: 1 3 2 2 3 I T: In / Out In In In Instantaneous Element Settings Instantaneous Pick Up: 1.5 15 9.5 9.5 8 ELECTRICAL W129N10818 Washington Drive Germantown, WI 53022 ANERGY ill Phone #(262) 255-5222 Fax #(262) 242-2360 NETA EXPERTS, INCERTS -47-",0
750-999.json,a8ccaae5-3edd-4fc4-a401-8759302ef1e4,86,"Low VOLTAGE AIR CIRCUIT BREAKER TEST REPORT Customer: GE Healthcare Date: 4/27/17 Address: 3000 N. Grandview Blvd. - Waukesha, WI 53188 Work Order: 14327 Owner: Same as above Temperature: 23 °C Address: Humidity: 31 % Location: USS-3B Identification: 50 Hz Generator Motor (In Service - DID NOT TEST) Nameplate Information Manufacturer: General Electric Type: Power Circuit Breaker Model: AK Serial Number: 245A9093-205-3LH Catalog Number: AKU-3A-25 Voltage Rating: 600 Frame Ampere Rating: 600 Interrupting kA Rating: 200 Tripping Voltage: N/A Charging Voltage: N/A Closing Voltage: N/A Shunt Trip Voltage Rating: N/A Trip Unit Information Manufacturer: General Electric Trip Module Ampere Rating: 600 Type Sensing: Static Type: MicroVersaTrip Plus Model: RMS-9 Catalog Number: AK025C4F0605 Plug Ampere Rating: 600 Sensor (CT) Ampere Rating: 600 Trip Unit Settings Element Ranges As Found As Left As Tested Long Time Element Settings Long Time Pick Up: 0.5 - 1.1 0.7 0.7 1 Long Time Delay: 1 4 4 4 2 Short Time Element Settings Short Time Pick Up: 1.5 9 6 6 3.5 Short Time Delay: 1 3 3 3 3 I T: In / Out In In Out Ground Fault Element Settings Ground Fault Pick Up: 0.2 - 0.6 0.4 0.4 0.4 Ground Fault Delay: 1-3 3 3 3 I T: In / Out Out Out Out Instantaneous Element Settings Instantaneous Pick Up: 1.5 15 8 8 4 ELECTRICAL W129N10818 Washington Drive Germantown, WI 53022 ENERGY NETA Phone #(262)255-5222 Fax #(262) 242-2360 EXPERTS -37-",0
101-300.json,27bc45de-68c2-413c-a253-a54db6d8aeb9,197,"Low VOLTAGE AIR CIRCUIT BREAKER TEST REPORT Customer: GE Healthcare Date: 5/1/17 Address: 3000 N. Grandview Blvd. - Waukesha, WI 53188 Work Order: 13316 Owner: Same as above Temperature: 21 °C Address: Humidity: 31 % Location: USS-5A / USS-5B Identification: Spare #1 Nameplate Information Manufacturer: General Electric Type: AKRT-6D-50H Model: AKRT Serial Number: AK66324 Catalog Number: 75A781463-20 Voltage Rating: 635 V Frame Ampere Rating: 800 Interrupting kA Rating: 65 @ 480 Tripping Voltage: N/A Charging Voltage: N/A Closing Voltage: N/A Shunt Trip Voltage Rating: N/A Trip Unit Information Manufacturer: General Electric Trip Module Ampere Rating: 2000 Type Sensing: Static Type: MicroVersaTrip Plus Model: RMS-9 Catalog Number: AKR50C3F2005 Plug Ampere Rating: 1500 Sensor (CT) Ampere Rating: 2000 Trip Unit Settings Element Ranges As Found As Left As Tested Long Time Element Settings Long Time Pick Up: 0.5 - 1.1 1 1 1 Long Time Delay: 1 4 2 2 2 Short Time Element Settings Short Time Pick Up: 1.5 9 5 5 5 Short Time Delay: 1 3 3 3 3 IT: In / Out In In In Ground Fault Element Settings Ground Fault Pick Up: 0.2 - 0.6 0.5 0.5 0.45 Ground Fault Delay: 1-3 3 3 3 I T: In / Out In In Out Instantaneous Element Settings Instantaneous Pick Up: 1.5 15 10 10 10 LECTRICAL W129N10818 Washington Drive Germantown, WI 53022 ENERGY 00000000 Phone #(262) 255-5222 Fax #(262) 242-2360 NETA EXPERTS, INCERTS 51",0
101-300.json,b883c1ee-ddb2-45cc-9f4c-edd241fc20e5,160,"Low VOLTAGE AIR CIRCUIT BREAKER TEST REPORT Customer: GE Healthcare Date: 5/2/17 Address: 3000 N. Grandview Blvd. - Waukesha, WI 53188 Work Order: 13316 Owner: Same as above Temperature: 21 °C Address: Humidity: 33 % Location: USS-1A / USS-1B Substation Room Identification: Spare #10 Nameplate Information Manufacturer: General Electric Type: Power Circuit Breaker Model: AK Serial Number: 245A9097-208-2 Catalog Number: AK-3A-50 Voltage Rating: 600 Frame Ampere Rating: 1600 Interrupting kA Rating: 50 kA @ 480 V Tripping Voltage: N/A Charging Voltage: 115 V AC Closing Voltage: 95-125 V AC Shunt Trip Voltage Rating: 115 V AC Trip Unit Information Manufacturer: General Electric Trip Module Ampere Rating: 1600 Type Sensing: Static Type: Micro VersaTrip Plus Model: RMS-9 Catalog Number: AK050C3F1606 Plug Ampere Rating: 1600 Sensor (CT) Ampere Rating: 1600 Trip Unit Settings Element Ranges As Found As Left As Tested Long Time Element Settings Long Time Pick Up: 0.5 - 1.1 1 1 1 Long Time Delay: 1 4 1 1 2 Short Time Element Settings Short Time Pick Up: 1.5 9 4 4 3 Short Time Delay: 1 3 1 1 3 IT: In / Out Out Out In Ground Fault Element Settings Ground Fault Pick Up: N/A Ground Fault Delay: N/A I T: N/A Instantaneous Element Settings Instantaneous Pick Up: N/A ELECTRICAL W129N10818 Washington Drive Germantown, WI 53022 ANERGY 00000000 Phone #(262) 255-5222 Fax #(262) 242-2360 NETA XXPERTS,IN -9-",0
101-300.json,187ce9cc-ffd8-4a4f-b2df-f110898e3168,161,"Low VOLTAGE AIR CIRCUIT BREAKER TEST REPORT Customer: GE Healthcare Date: 5/2/17 Address: 3000 N. Grandview Blvd. - Waukesha, WI 53188 Work Order: 13316 Owner: Same as above Temperature: 21 °C Address: Humidity: 33 % Location: USS-1A / USS-1B Substation Room Identification: Spare #10 Nameplate Information Manufacturer: General Electric Type: Power Circuit Breaker Model: AK Serial Number: 245A9097-208-2 Catalog Number: AK-3A-50 Voltage Rating: 600 Frame Ampere Rating: 1600 Interrupting kA Rating: 50 kA @ 480 V Tripping Voltage: N/A Charging Voltage: 115 V AC Closing Voltage: 95-125 V AC Shunt Trip Voltage Rating: 115 V AC Trip Unit Information Manufacturer: General Electric Trip Module Ampere Rating: 1600 Type Sensing: Static Type: Micro VersaTrip Plus Model: RMS-9 Catalog Number: AK050C3F1606 Plug Ampere Rating: 1600 Sensor (CT) Ampere Rating: 1600 Trip Unit Settings Element Ranges As Found As Left As Tested Long Time Element Settings Long Time Pick Up: 0.5 - 1.1 1 1 1 Long Time Delay: 1 4 1 1 2 Short Time Element Settings Short Time Pick Up: 1.5 9 4 4 3 Short Time Delay: 1 3 1 1 3 IT: In / Out Out Out In Ground Fault Element Settings Ground Fault Pick Up: N/A Ground Fault Delay: N/A I T: N/A Instantaneous Element Settings Instantaneous Pick Up: N/A ELECTRICAL W129N10818 Washington Drive Germantown, WI 53022 ANERGY 00000000 Phone #(262) 255-5222 Fax #(262) 242-2360 NETA XXPERTS,IN -9-",0
750-999.json,ef46cdb4-67d1-44f8-ae76-f4bcc18f036a,74,"Low VOLTAGE AIR CIRCUIT BREAKER TEST REPORT Customer: GE Healthcare Date: 5/28/19 Address: 3000 N. Grandview Blvd. - Waukesha, WI 53188 Work Order: 14327 Owner: Same as above Temperature: 23 °C Address: Humidity: 48 % Location: Substation #1 & #2 Identification: Spare ""C"" Nameplate Information Manufacturer: General Electric Type: AKD-5 Model: RIEGE-XXXXXR2AXX8XK Serial Number: N/A Catalog Number: N/A Voltage Rating: 635 Frame Ampere Rating: 600 Interrupting kA Rating: 42 @ 508 Tripping Voltage: N/A Charging Voltage: N/A Closing Voltage: N/A Shunt Trip Voltage Rating: 110-130 VDC/120-130 VAC Trip Unit Information Manufacturer: General Electric Trip Module Ampere Rating: 600 Type Sensing: Static Type: Entelliguard Model: TU Catalog Number: N/A Plug Ampere Rating: 600 Sensor (CT) Ampere Rating: 600 Trip Unit Settings Element Ranges As Found As Left As Tested Long Time Element Settings Long Time Pick Up: 0.5 - 1 1 1 1 Long Time Delay: Min - Max Int. Int. Int. Short Time Element Settings Short Time Pick Up: 1.5 9 3.5 3.5 3.5 Short Time Delay: 1 11 4 4 4 IT: In / Out Off Off Off Ground Fault Element Settings Ground Fault Pick Up: 0.2 - 0.6 0.3 0.3 0.3 Ground Fault Delay: 1 15 4 4 4 I T: In / Out Off Off Off Instantaneous Element Settings Instantaneous Pick Up: 1.5 15 8 8 8 ELECTRICAL W129N10818 Washington Drive Germantown, WI 53022 ENERGY NETA Phone #(262)255-5222 Fax #(262) 242-2360 EXPERTS -25-",0
750-999.json,aff11f9c-2a3a-40d3-91cf-47b57c1b30f9,70,"Low VOLTAGE AIR CIRCUIT BREAKER TEST REPORT Customer: GE Healthcare Date: 5/28/19 Address: 3000 N. Grandview Blvd. - Waukesha, WI 53188 Work Order: 14327 Owner: Same as above Temperature: 23 °C Address: Humidity: 48 % Location: Substations #1 & #2 Identification: Spare ""A"" Nameplate Information Manufacturer: General Electric Type: AKD-5 Model: Retrofill Serial Number: N/A Catalog Number: RIEGE-XXXXXR2AXX8XK Voltage Rating: 635 Frame Ampere Rating: 600 Interrupting kA Rating: 42 @ 508 Tripping Voltage: N/A Charging Voltage: N/A Closing Voltage: N/A Shunt Trip Voltage Rating: N/A Trip Unit Information Manufacturer: General Electric Trip Module Ampere Rating: 600 Type Sensing: Static Type: Entelliguard Model: TU Catalog Number: N/A Plug Ampere Rating: 600 Sensor (CT) Ampere Rating: 600 Trip Unit Settings Element Ranges As Found As Left As Tested Long Time Element Settings Long Time Pick Up: 0.5 - 1 1 1 1 Long Time Delay: Min - Max Int. Int. Int. Short Time Element Settings Short Time Pick Up: 1.5 9 3.5 3.5 3.5 Short Time Delay: 1 11 4 4 4 IT: In / Out Off Off Off Ground Fault Element Settings Ground Fault Pick Up: 0.2 - 0.6 0.3 0.3 0.3 Ground Fault Delay: 1 15 4 4 4 I T: In / Out Off Off Off Instantaneous Element Settings Instantaneous Pick Up: 1.5 15 8 8 8 ELECTRICAL W129N10818 Washington Drive Germantown, WI 53022 ENERGY NETA Phone #(262)255-5222 Fax #(262) 242-2360 EXPERTS -21-",0
750-999.json,4d8c2147-528d-40c5-b708-73833b29b9aa,72,"Low VOLTAGE AIR CIRCUIT BREAKER TEST REPORT Customer: GE Healthcare Date: 5/28/19 Address: 3000 N. Grandview Blvd. - Waukesha, WI 53188 Work Order: 14327 Owner: Same as above Temperature: 23 °C Address: Humidity: 48 % Location: Substations #1 & #2 Identification: Spare ""B"" Nameplate Information Manufacturer: General Electric Type: AKD-5 Model: RIEGE-XXXXXR2AXX8XK Serial Number: N/A Catalog Number: N/A Voltage Rating: 635 Frame Ampere Rating: 600 Interrupting kA Rating: 42 @ 508 Tripping Voltage: N/A Charging Voltage: N/A Closing Voltage: N/A Shunt Trip Voltage Rating: 110-130 VDC/120-130 VAC Trip Unit Information Manufacturer: General Electric Trip Module Ampere Rating: 600 Type Sensing: Static Type: Entelliguard Model: TU Catalog Number: N/A Plug Ampere Rating: 600 Sensor (CT) Ampere Rating: 600 Trip Unit Settings Element Ranges As Found As Left As Tested Long Time Element Settings Long Time Pick Up: 0.5 - 1 1 1 1 Long Time Delay: Min - Max Int. Int. Int. Short Time Element Settings Short Time Pick Up: 1.5 9 3.5 3.5 3.5 Short Time Delay: 1 11 4 4 4 IT: In / Out Off Off Off Ground Fault Element Settings Ground Fault Pick Up: 0.2 - 0.6 0.3 0.3 0.3 Ground Fault Delay: 1 15 4 4 4 I T: In / Out Off Off Off Instantaneous Element Settings Instantaneous Pick Up: 1.5 15 8 8 8 ELECTRICAL W129N10818 Washington Drive Germantown, WI 53022 ENERGY NETA Phone #(262)255-5222 Fax #(262) 242-2360 EXPERTS -23-",0
750-999.json,d3223c2b-59bb-425f-a9b0-24291b2c8fb0,76,"Low VOLTAGE AIR CIRCUIT BREAKER TEST REPORT Customer: GE Healthcare Date: 5/28/19 Address: 3000 N. Grandview Blvd. - Waukesha, WI 53188 Work Order: 14327 Owner: Same as above Temperature: 23 °C Address: Humidity: 48 % Location: USS-1A/USS-1B Identification: 1A-3C (Spare) Nameplate Information Manufacturer: General Electric Type: Power Circuit Breaker Model: AK Serial Number: 245A9097-206-16 Catalog Number: AK-3A-25 Voltage Rating: 600 Frame Ampere Rating: 600 Interrupting kA Rating: N/A Tripping Voltage: N/A Charging Voltage: N/A Closing Voltage: N/A Shunt Trip Voltage Rating: N/A Trip Unit Information Manufacturer: General Electric Trip Module Ampere Rating: 600 Type Sensing: Static Type: MicroVersaTrip Model: RMS-9 Catalog Number: AK025C4F0605 Plug Ampere Rating: 600 Sensor (CT) Ampere Rating: 600 Trip Unit Settings Element Ranges As Found As Left As Tested Long Time Element Settings Long Time Pick Up: 0.5 - 1.1 0.85 0.85 0.85 Long Time Delay: 1 4 2 2 2 Short Time Element Settings Short Time Pick Up: 1.5 9 9 4 4 Short Time Delay: 1 3 1 2 2 IT: In / Out Out Out Out Ground Fault Element Settings Ground Fault Pick Up: 0.2 - 0.8 0.6 0.6 0.6 Ground Fault Delay: 1-3 2 2 2 I T: In / Out In Out Out Instantaneous Element Settings Instantaneous Pick Up: 1.5 15 9.5 9.5 9.5 ELECTRICAL W129N10818 Washington Drive Germantown, WI 53022 ENERGY NETA Phone #(262)255-5222 Fax #(262) 242-2360 EXPERTS -27-",0
750-999.json,2a9ffff3-86d8-41cb-a074-f3fa4042da60,68,"Low VOLTAGE AIR CIRCUIT BREAKER TEST REPORT Customer: GE Healthcare Date: 5/29/19 Address: 3000 N. Grandview Blvd. - Waukesha, WI 53188 Work Order: 14327 Owner: Same as above Temperature: 25 °C Address: Humidity: 50 % Location: USS-1/2 Identification: Spare #1 Nameplate Information Manufacturer: General Electric Type: Power Circuit Breaker Model: AKRU Serial Number: SK61032 Catalog Number: AKRU-6D-30 Voltage Rating: 600 Frame Ampere Rating: 800 Interrupting kA Rating: 200 Tripping Voltage: N/A Charging Voltage: N/A Closing Voltage: N/A Shunt Trip Voltage Rating: N/A Trip Unit Information Manufacturer: General Electric Trip Module Ampere Rating: 800 Type Sensing: Static Type: MicroVersaTrip Plus Model: RMS-9 Catalog Number: AKR30C4F085 Plug Ampere Rating: 800 Sensor (CT) Ampere Rating: 800 Trip Unit Settings Element Ranges As Found As Left As Tested Long Time Element Settings Long Time Pick Up: 0.5 - 1.1 1 1 1 Long Time Delay: 1 4 1 1 2 Short Time Element Settings Short Time Pick Up: 1.5 9 5 5 4 Short Time Delay: 1 3 1 1 2 IT: In / Out Out Out Out Ground Fault Element Settings Ground Fault Pick Up: 0.2 - 0.6 0.2 0.2 0.2 Ground Fault Delay: 1-3 1 1 2 I T: In / Out Out Out Out Instantaneous Element Settings Instantaneous Pick Up: 1.5 15 6 6 8 ELECTRICAL W129N10818 Washington Drive Germantown, WI 53022 ENERGY NETA Phone #(262)255-5222 Fax #(262) 242-2360 EXPERTS 15 -",0
750-999.json,b5957453-5e07-4103-9daf-3ee7c2e9c18f,60,"Low VOLTAGE AIR CIRCUIT BREAKER TEST REPORT Customer: GE Healthcare Date: 5/29/19 Address: 3000 N. Grandview Blvd. - Waukesha, WI 53188 Work Order: 14327 Owner: Same as above Temperature: 25 °C Address: Humidity: 50 % Location: USS-1A / USS-1B Substation Room Identification: Spare #9 Nameplate Information Manufacturer: General Electric Type: Power Circuit Breaker Model: AKRU Serial Number: AK05525 Catalog Number: AKRU-4A-30 Voltage Rating: 600 Frame Ampere Rating: 800 Interrupting kA Rating: 200 Tripping Voltage: N/A Charging Voltage: N/A Closing Voltage: N/A Shunt Trip Voltage Rating: N/A Trip Unit Information Manufacturer: General Electric Trip Module Ampere Rating: 800 Type Sensing: Solid State Type: ECS Model: ECS Catalog Number: 568B604G3 Plug Ampere Rating: N/A Sensor (CT) Ampere Rating: 800 Serial Number: E01319 Trip Unit Settings Element Ranges As Found As Left As Tested Long Time Element Settings Long Time Pick Up: 0.6 - 1.1 1 1 1 Long Time Delay: Min - Max Int. Int. Int. Short Time Element Settings Short Time Pick Up: 3 10 8 4 4 Short Time Delay: Min - Max Int. Int. Int. I T: N/A Ground Fault Element Settings Ground Fault Pick Up: N/A Ground Fault Delay: N/A I2T: N/A Instantaneous Element Settings Instantaneous Pick Up: 4 12 10 8 8 ELECTRICAL W129N10818 Washington Drive Germantown, WI 53022 ENERGY NETA Phone #(262)255-5222 Fax #(262) 242-2360 EXPERTS - 7 -",0
750-999.json,21cc4425-93bd-4aeb-9b9f-b37c8fff932b,62,"Low VOLTAGE AIR CIRCUIT BREAKER TEST REPORT Customer: GE Healthcare Date: 5/29/19 Address: 3000 N. Grandview Blvd. - Waukesha, WI 53188 Work Order: 14327 Owner: Same as above Temperature: 25 °C Address: Humidity: 50 % Location: USS-1A / USS-1B Substation Room Identification: Spare #10 Main Nameplate Information Manufacturer: General Electric Type: Power Circuit Breaker Model: AK Serial Number: 245A9097-208-2 Catalog Number: AK-3A-50 Voltage Rating: 600 Frame Ampere Rating: 1600 Interrupting kA Rating: 50 kA @ 480 V Tripping Voltage: N/A Charging Voltage: 115 V AC Closing Voltage: 95-125 V AC Shunt Trip Voltage Rating: 115 V AC Trip Unit Information Manufacturer: General Electric Trip Module Ampere Rating: 1600 Type Sensing: Static Type: MicroVersaTrip Plus Model: RMS-9 Catalog Number: AK050C3F1606 Plug Ampere Rating: 1600 Sensor (CT) Ampere Rating: 1600 Trip Unit Settings Element Ranges As Found As Left As Tested Long Time Element Settings Long Time Pick Up: 0.5 - 1.1 1 1 1 Long Time Delay: 1 4 1 1 2 Short Time Element Settings Short Time Pick Up: 1.5 - 9 4 4 3 Short Time Delay: 1 3 1 1 2 I T: In / Out Out Out Out Ground Fault Element Settings Ground Fault Pick Up: N/A Ground Fault Delay: N/A IT: N/A Instantaneous Element Settings Instantaneous Pick Up: N/A ELECTRICAL W129N10818 Washington Drive Germantown, WI 53022 ENERGY NETA Phone #(262)255-5222 Fax #(262) 242-2360 EXPERTS -9-",0
750-999.json,d30475bc-e753-40c9-a5b1-e9b59e340047,64,"Low VOLTAGE AIR CIRCUIT BREAKER TEST REPORT Customer: GE Healthcare Date: 5/29/19 Address: 3000 N. Grandview Blvd. - Waukesha, WI 53188 Work Order: 14327 Owner: Same as above Temperature: 25 °C Address: Humidity: 50 % Location: USS-1A / USS-1B Substation Room Identification: Spare #11 Nameplate Information Manufacturer: General Electric Type: Power Circuit Breaker Model: AK Serial Number: 245A9097-206-2 Catalog Number: AKU-3A-25 Voltage Rating: 600 Frame Ampere Rating: 600 Interrupting kA Rating: 200 kA Tripping Voltage: N/A Charging Voltage: N/A Closing Voltage: N/A Shunt Trip Voltage Rating: N/A Trip Unit Information Manufacturer: General Electric Trip Module Ampere Rating: 600 Type Sensing: Static Type: MicroVersaTrip Plus Model: RMS-9 Catalog Number: AK025C4F0605 Plug Ampere Rating: 600 Sensor (CT) Ampere Rating: 600 Trip Unit Settings Element Ranges As Found As Left As Tested Long Time Element Settings Long Time Pick Up: 0.5 - 1.1 1 1 1 Long Time Delay: 1 4 2 1 2 Short Time Element Settings Short Time Pick Up: 1.5 9 5 4 4 Short Time Delay: 1 3 1 2 2 IT: In / Out Out Out Out Ground Fault Element Settings Ground Fault Pick Up: 0.2 - 0.6 0.6 0.6 0.6 Ground Fault Delay: 1-3 3 2 2 IT: In / Out Out Out Out Instantaneous Element Settings Instantaneous Pick Up: 1.5 - 15 8 8 8 ELECTRICAL W129N10818 Washington Drive Germantown, WI 53022 ENERGY NETA Phone #(262)255-5222 Fax #(262) 242-2360 EXPERTS 11 -",0
750-999.json,e974c35d-cd50-4c3e-a55d-0afbc99d61b1,66,"Low VOLTAGE AIR CIRCUIT BREAKER TEST REPORT Customer: GE Healthcare Date: 5/29/19 Address: 3000 N. Grandview Blvd. - Waukesha, WI 53188 Work Order: 14327 Owner: Same as above Temperature: 25 °C Address: Humidity: 50 % Location: USS-1A / USS-1B Substation Room Identification: Spare #15 Nameplate Information Manufacturer: General Electric Type: Power Circuit Breaker Model: AKRU Serial Number: AK67888 Catalog Number: AKRU-6A-30 Voltage Rating: 600 Frame Ampere Rating: 800 Interrupting kA Rating: 200 Tripping Voltage: N/A Charging Voltage: N/A Closing Voltage: N/A Shunt Trip Voltage Rating: N/A Trip Unit Information Manufacturer: General Electric Trip Module Ampere Rating: 800 Type Sensing: Static Type: MicroVersaTrip Model: N/A Catalog Number: TA9VT20 Plug Ampere Rating: N/A Sensor (CT) Ampere Rating: 800 Trip Unit Settings Element Ranges As Found As Left As Tested Long Time Element Settings Long Time Pick Up: 0.5 - 1 1 1 1 Long Time Delay: 1 -4 1 2 2 Short Time Element Settings Short Time Pick Up: N/A Short Time Delay: N/A IT: N/A Ground Fault Element Settings Ground Fault Pick Up: N/A Ground Fault Delay: N/A I T: N/A Instantaneous Element Settings Instantaneous Pick Up: 1.5 - 10 3 4 4 ELECTRICAL W129N10818 Washington Drive Germantown, WI 53022 ENERGY NETA Phone #(262)255-5222 Fax #(262) 242-2360 EXPERTS - 13 -",0
750-999.json,4859816a-e9ad-457f-9d07-f6219f10cf07,54,"Low VOLTAGE AIR CIRCUIT BREAKER TEST REPORT Customer: GE Healthcare Date: 5/29/19 Address: 3000 N. Grandview Blvd. - Waukesha, WI 53188 Work Order: 14327 Owner: Same as above Temperature: 25 °C Address: Humidity: 50 % Location: USS-1A/USS-1B Identification: 1A-4B Tie Breaker Nameplate Information Manufacturer: General Electric Type: Power Circuit Breaker Model: AK Serial Number: 245A9097-204-1 Catalog Number: AK-3A-50 Voltage Rating: 600 Frame Ampere Rating: 1600 Interrupting kA Rating: 50 kA @ 480 V Tripping Voltage: N/A Charging Voltage: N/A Closing Voltage: N/A Shunt Trip Voltage Rating: N/A Trip Unit Information Manufacturer: General Electric Trip Module Ampere Rating: 1600 Type Sensing: Static Type: MicroVersaTrip Model: RMS-9 Catalog Number: AK050C3F1606 Plug Ampere Rating: 1600 Sensor (CT) Ampere Rating: 1600 Trip Unit Settings Element Ranges As Found As Left As Tested Long Time Element Settings Long Time Pick Up: 0.5 - 1 1 1 1 Long Time Delay: 1 -4 1 1 2 Short Time Element Settings Short Time Pick Up: 1.5 9 4 4 3 Short Time Delay: 1-3 1 1 2 IT: In / Out Out Out Out Ground Fault Element Settings Ground Fault Pick Up: N/A Ground Fault Delay: N/A IT: N/A Instantaneous Element Settings Instantaneous Pick Up: N/A ELECTRICAL W129N10818 Washington Drive Germantown, WI 53022 ENERGY Phone #(262)255-5222 Fax #(262) 242-2360 NETA EXPERTS -1-",0
750-999.json,fad654ed-6f69-4e13-af4f-8cd7c5332682,56,"Low VOLTAGE AIR CIRCUIT BREAKER TEST REPORT Customer: GE Healthcare Date: 5/29/19 Address: 3000 N. Grandview Blvd. - Waukesha, WI 53188 Work Order: 14327 Owner: Same as above Temperature: 25 °C Address: Humidity: 50 % Location: USS-1A/USS-1E Substation Room Identification: 2A-4B Tie Breaker Nameplate Information Manufacturer: General Electric Type: Power Circuit Breaker Model: AK Serial Number: 245A9097-202-1LH Catalog Number: AK-3A-50 Voltage Rating: 600 Frame Ampere Rating: 1600 Interrupting kA Rating: 50 kA @ 480 V Tripping Voltage: N/A Charging Voltage: N/A Closing Voltage: N/A Shunt Trip Voltage Rating: 115 V AC Trip Unit Information Manufacturer: General Electric Trip Module Ampere Rating: 1600 Type Sensing: Static Type: Micro VersaTrip Model: RMS-9 Catalog Number: AK050C3F1606 Plug Ampere Rating: 1600 Sensor (CT) Ampere Rating: 1600 Trip Unit Settings Element Ranges As Found As Left As Tested Long Time Element Settings Long Time Pick Up: 0.5 - 1 1 1 1 Long Time Delay: 1 4 2 2 2 Short Time Element Settings Short Time Pick Up: 1.5 - 9 4 4 3 Short Time Delay: 1 3 2 2 2 I T: In / Out In In Out Ground Fault Element Settings Ground Fault Pick Up: N/A Ground Fault Delay: N/A I T: N/A Instantaneous Element Settings Instantaneous Pick Up: N/A ELECTRICAL W129N10818 Washington Drive Germantown, WI 53022 ENERGY NETA Phone #(262)255-5222 Fax #(262) 242-2360 EXPERTS -3-",0
101-300.json,8eded81e-dcbd-4279-8125-e04967b2aa46,175,"Low VOLTAGE AIR CIRCUIT BREAKER TEST REPORT Customer: GE Healthcare Date: 5/3/17 Address: 3000 N. Grandview Blvd. - Waukesha, WI 53188 Work Order: 13316 Owner: Same as above Temperature: 21 °C Address: Humidity: 33 % Location: USS-3A / USS-3B Identification: USS-3A / USS-3B Tie Breaker Nameplate Information Manufacturer: General Electric Type: Power Circuit Breaker Model: AK Serial Number: 245A9097-202-2LH Catalog Number: AK-3A-25 Voltage Rating: 600 Frame Ampere Rating: 1600 Interrupting kA Rating: 50 @ 480 Tripping Voltage: N/A Charging Voltage: N/A Closing Voltage: N/A Shunt Trip Voltage Rating: 115 V Trip Unit Information Manufacturer: General Electric Trip Module Ampere Rating: 1600 Type Sensing: Static Type: Micro VersaTrip Model: RMS-9 Catalog Number: AK050C3F1606 Plug Ampere Rating: 1600 Sensor (CT) Ampere Rating: 1600 Trip Unit Settings Element Ranges As Found As Left As Tested Long Time Element Settings Long Time Pick Up: 0.5 - 1.1 1 1 1 Long Time Delay: 1 4 3 3 2 Short Time Element Settings Short Time Pick Up: 1.5 9 4.5 4.5 3 Short Time Delay: 1 3 2 2 2 IT: In / Out Out Out Out Ground Fault Element Settings Ground Fault Pick Up: N/A Ground Fault Delay: N/A I T: N/A Instantaneous Element Settings Instantaneous Pick Up: N/A LECTRICAL W129N10818 Washington Drive Germantown, WI 53022 XXXXXXXX NERGY 00000000 Phone #(262) 255-5222 Fax #(262) 242-2360 NETA XXPERTS,IN -29-",0
